168,0.3252
169,0.3232
170,0.3264
171,0.3244
172,0.3272
173,0.326
174,0.3256
175,0.3256
176,0.324
177,0.324
178,0.32
179,0.324
180,0.3244
181,0.324
182,0.3224
183,0.3208
184,0.32
185,0.3192
186,0.32
187,0.3224
188,0.32
189,0.3176
190,0.3132
191,0.3188
192,0.318
193,0.318
194,0.3184
195,0.3196
196,0.3232
197,0.318
198,0.3196
199,0.318
200,0.3208
201,0.3224
202,0.3192
203,0.318
204,0.3152
205,0.3152
206,0.316
207,0.3196
208,0.3184
209,0.3184
210,0.3212
211,0.3232
212,0.3164
213,0.3164
214,0.3204
215,0.32
216,0.3204
217,0.3184
218,0.3192
219,0.318
220,0.3164
221,0.3204
222,0.3184
223,0.322
224,0.3208
225,0.3228
226,0.3212
227,0.3216
228,0.3208
229,0.3172
230,0.318
231,0.3164
232,0.3144
233,0.3152
234,0.3144
235,0.314
236,0.3152
237,0.3148
238,0.318
239,0.3152
240,0.316
241,0.3128
242,0.3104
243,0.3088
244,0.3096
245,0.3064
246,0.308
247,0.3092
248,0.308
249,0.3052
250,0.3096
251,0.3108
252,0.3072
253,0.304
254,0.3056
255,0.3044
256,0.3064
257,0.3044
258,0.3084
259,0.3036
260,0.308
261,0.31
262,0.3144
263,0.3084
264,0.3048
265,0.308
266,0.3056
267,0.3048
268,0.306
269,0.3044
270,0.3048
271,0.3044
272,0.3036
273,0.3064
274,0.3088
275,0.3076
276,0.3064
277,0.3072
278,0.308
279,0.3092
280,0.3092
281,0.3064
282,0.3052
283,0.3076
284,0.3052
285,0.3044
286,0.3072
287,0.3064
288,0.306
289,0.3068
290,0.3052
291,0.302
292,0.304
293,0.3036
294,0.3068
295,0.3036
296,0.3044
297,0.3016
298,0.3016
299,0.298
300,0.2992
301,0.3004
302,0.298
303,0.2972
304,0.2988
305,0.298
306,0.2968
307,0.298
308,0.3
309,0.2972
310,0.2976
311,0.2968
312,0.298
313,0.2976
314,0.2992
315,0.2992
316,0.302
317,0.302
318,0.2988
319,0.2972
320,0.2992
321,0.3004
322,0.3012
323,0.302
324,0.2984
325,0.2996
326,0.3016
327,0.3016
328,0.3
329,0.3028
330,0.302
331,0.302
332,0.3036
333,0.304
334,0.3044
335,0.3076
336,0.3096
337,0.304
338,0.304
339,0.304
340,0.304
341,0.3028
342,0.3052
343,0.304
344,0.304
345,0.302
346,0.2996
347,0.2976
348,0.3
349,0.302
350,0.3028
351,0.3024
352,0.3032
353,0.3048
354,0.3056
355,0.3024
356,0.3064
357,0.3036
358,0.3
359,0.2992
360,0.3
361,0.2992
362,0.3024
363,0.3008
364,0.3012
365,0.2988
366,0.3
367,0.3008
368,0.3004
369,0.3008
370,0.3012
371,0.2992
372,0.2972
373,0.2968
374,0.2984
375,0.298
376,0.2992
377,0.2996
378,0.2972
379,0.2988
380,0.2972
381,0.298
382,0.3
383,0.3
384,0.2996
385,0.2972
386,0.2948
387,0.2968
388,0.2984
389,0.298
390,0.2956
391,0.294
392,0.2972
393,0.2936
394,0.2944
395,0.2964
396,0.3
397,0.2988
398,0.296
399,0.3004
400,0.2968
401,0.2972
402,0.2928
403,0.2952
404,0.2964
405,0.2956
406,0.296
407,0.2952
408,0.294
409,0.292
410,0.294
411,0.296
412,0.2944
413,0.2948
414,0.2964
415,0.2964
416,0.2952
417,0.2952
418,0.2976
419,0.2944
420,0.2924
421,0.2936
422,0.2944
423,0.2936
424,0.2932
425,0.292
426,0.2876
427,0.2888
428,0.2908
429,0.2936
430,0.2928
431,0.2904
432,0.294
433,0.294
434,0.2944
435,0.2916
436,0.2904
437,0.2928
438,0.2928
439,0.2884
440,0.2904
441,0.2904
442,0.2884
443,0.2872
444,0.2908
445,0.2924
446,0.2912
447,0.2944
448,0.2948
449,0.2952
450,0.2908
451,0.2936
452,0.2944
453,0.2972
454,0.2948
455,0.2984
456,0.2988
457,0.2992
458,0.3008
459,0.3016
460,0.2992
461,0.2968
462,0.2992
463,0.298
464,0.2976
465,0.2964
466,0.2952
467,0.2924
468,0.2964
469,0.296
470,0.2968
471,0.2968
472,0.298
473,0.2976
474,0.2964
475,0.2988
476,0.2956
477,0.2996
478,0.3016
479,0.3028
480,0.298
481,0.2984
482,0.3036
483,0.3028
484,0.3012
485,0.298
486,0.2976
487,0.2976
488,0.2988
489,0.2992
490,0.3036
491,0.3012
492,0.2992
493,0.2964
494,0.3016
495,0.3004
496,0.3012
497,0.3012
498,0.2996
499,0.3012
500,0.2988
501,0.3
502,0.3004
503,0.3
504,0.2996
505,0.2976
506,0.298
507,0.2988
508,0.2988
509,0.2924
510,0.2932
511,0.2948
512,0.2972
513,0.2976
514,0.2976
515,0.2984
516,0.2968
517,0.296
518,0.3012
519,0.2996
520,0.2988
521,0.2976
522,0.298
523,0.298
524,0.2964
525,0.2976
526,0.2956
527,0.294
528,0.2968
529,0.2972
530,0.2988
531,0.3008
532,0.3008
533,0.3024
534,0.3016
535,0.3004
536,0.2984
537,0.2956
538,0.2972
539,0.2976
540,0.2988
541,0.302
542,0.2996
543,0.2996
544,0.2976
545,0.3
546,0.3012
547,0.3016
548,0.3
549,0.2996
550,0.3
551,0.2976
552,0.2988
553,0.3012
554,0.2964
555,0.2992
556,0.3016
557,0.3004
558,0.2988
559,0.3024
560,0.298
561,0.298
562,0.2992
563,0.2988
564,0.2988
565,0.298
566,0.2992
567,0.2976
568,0.2992
569,0.2952
570,0.2956
571,0.292
572,0.2916
573,0.2888
574,0.2912
575,0.2948
576,0.2932
577,0.292
578,0.2944
579,0.2972
580,0.294
581,0.2936
582,0.2944
583,0.2912
584,0.2916
585,0.2976
586,0.2964
587,0.2936
588,0.2916
589,0.2876
590,0.2908
591,0.292
592,0.292
593,0.292
594,0.292
595,0.292
596,0.2928
597,0.2888
598,0.2892
599,0.2908
600,0.2912
601,0.2904
602,0.29
603,0.2884
604,0.292
605,0.29
606,0.29
607,0.2924
608,0.2908
609,0.2936
610,0.2928
611,0.2928
612,0.29
613,0.2924
614,0.29
615,0.29
616,0.2896
617,0.2912
618,0.2872
619,0.2884
620,0.286
621,0.288
622,0.2876
623,0.2876
624,0.2928
625,0.2888
626,0.2884
627,0.2916
628,0.2888
629,0.2916
630,0.286
631,0.2884
632,0.2836
633,0.2836
634,0.284
635,0.288
636,0.2908
637,0.2864
638,0.284
639,0.2884
640,0.2868
641,0.2876
642,0.2856
643,0.2868
644,0.2848
645,0.2888
646,0.2876
647,0.2848
648,0.2884
649,0.2904
650,0.2884
651,0.2888
652,0.2872
653,0.2884
654,0.2892
655,0.2864
656,0.2888
657,0.2852
658,0.2848
659,0.2852
660,0.2856
661,0.288
662,0.2884
663,0.2896
664,0.2896
665,0.2888
666,0.2848
667,0.2836
668,0.2864
669,0.2916
670,0.2868
671,0.2876
672,0.292
673,0.29
674,0.2888
675,0.2904
676,0.288
677,0.2864
678,0.2864
679,0.2832
680,0.2864
681,0.2832
682,0.2852
683,0.2852
684,0.2888
685,0.2884
686,0.2916
687,0.288
688,0.2872
689,0.2856
690,0.288
691,0.288
692,0.2876
693,0.2872
694,0.288
695,0.288
696,0.29
697,0.2872
698,0.288
699,0.29
700,0.2916
701,0.2912
702,0.2944
703,0.2976
704,0.2924
705,0.2908
706,0.2904
707,0.2896
708,0.2876
709,0.2916
710,0.2928
711,0.2876
712,0.2884
713,0.2876
714,0.2912
715,0.2896
716,0.2872
717,0.2868
718,0.2872
719,0.2908
720,0.2888
721,0.288
722,0.2888
723,0.2876
724,0.29
725,0.2908
726,0.2932
727,0.292
728,0.2912
729,0.2916
730,0.2896
731,0.2904
732,0.2924
733,0.294
734,0.2924
735,0.2908
736,0.2896
737,0.2892
738,0.294
739,0.292
740,0.2952
741,0.29
742,0.2924
743,0.2932
744,0.29
745,0.2904
746,0.2928
747,0.2916
748,0.292
749,0.2888
750,0.2912
751,0.2872
752,0.2888
753,0.2896
754,0.2896
755,0.2904
756,0.2908
757,0.2884
758,0.2884
759,0.2896
760,0.2892
761,0.288
762,0.2892
763,0.2908
764,0.2908
765,0.2904
766,0.2876
767,0.2852
768,0.2892
769,0.2896
770,0.2908
771,0.2892
772,0.2884
773,0.2884
774,0.288
775,0.2848
776,0.2848
777,0.2828
778,0.2848
779,0.2868
780,0.2868
781,0.2852
782,0.2856
783,0.2844
784,0.2868
785,0.2848
786,0.2852
787,0.2848
788,0.2864
789,0.2872
790,0.2888
791,0.2868
792,0.2904
793,0.2908
794,0.2896
795,0.2864
796,0.2872
797,0.2872
798,0.2892
799,0.288
800,0.2852
801,0.2856
802,0.2832
803,0.2844
804,0.286
805,0.2836
806,0.2832
807,0.2848
808,0.2836
809,0.2868
810,0.2852
811,0.284
812,0.2832
813,0.2828
814,0.2824
815,0.2828
816,0.2844
817,0.2876
818,0.2868
819,0.2852
820,0.2848
821,0.282
822,0.2844
823,0.2804
824,0.2816
825,0.2812
826,0.2808
827,0.2788
828,0.2784
829,0.28
830,0.28
831,0.282
832,0.2816
833,0.2788
834,0.2788
835,0.2784
836,0.2792
837,0.2828
838,0.2804
839,0.2812
840,0.284
841,0.2808
842,0.2796
843,0.2792
844,0.282
845,0.2824
846,0.2828
847,0.2836
848,0.2816
849,0.2836
850,0.282
851,0.284
852,0.2844
853,0.2816
854,0.2816
855,0.2816
856,0.2784
857,0.2792
858,0.2828
859,0.28
860,0.284
861,0.2832
862,0.2804
863,0.2808
864,0.2844
865,0.2816
866,0.2808
867,0.2792
868,0.284
869,0.284
870,0.2856
871,0.2844
872,0.2808
873,0.2816
874,0.2832
875,0.2852
876,0.2856
877,0.2828
878,0.282
879,0.2808
880,0.284
881,0.2796
882,0.2828
883,0.282
884,0.284
885,0.2832
886,0.278
887,0.2804
888,0.2776
889,0.2792
890,0.2768
891,0.2772
892,0.276
893,0.276
894,0.2768
895,0.2772
896,0.2772
897,0.276
898,0.278
899,0.278
900,0.2788
901,0.276
902,0.2764
903,0.2744
904,0.2736
905,0.276
906,0.2788
907,0.2788
908,0.2768
909,0.2764
910,0.2788
911,0.2776
912,0.2784
913,0.278
914,0.28
915,0.2792
916,0.2812
917,0.2788
918,0.2804
919,0.2772
920,0.2792
921,0.2796
922,0.2776
923,0.282
924,0.2804
925,0.2736
926,0.2756
927,0.276
928,0.2772
929,0.276
930,0.2728
931,0.272
932,0.2736
933,0.2752
934,0.2752
935,0.2712
936,0.2704
937,0.2696
938,0.2712
939,0.27
940,0.2704
941,0.272
942,0.2724
943,0.2672
944,0.2656
945,0.268
946,0.2672
947,0.2688
948,0.2672
949,0.2656
950,0.2676
951,0.2696
952,0.2704
953,0.2696
954,0.2652
955,0.262
956,0.2648
957,0.266
958,0.2676
959,0.2684
960,0.272
961,0.27
962,0.2672
963,0.266
964,0.2656
965,0.2664
966,0.2684
967,0.2704
968,0.2696
969,0.2652
970,0.2672
971,0.266
972,0.2636
973,0.2668
974,0.2664
975,0.2632
976,0.2656
977,0.2628
978,0.2628
979,0.2664
980,0.2632
981,0.2632
982,0.2612
983,0.2628
984,0.2632
985,0.2628
986,0.2616
987,0.2636
988,0.2648
989,0.2612
990,0.264
991,0.264
992,0.2664
993,0.2592
994,0.262
995,0.2596
996,0.2636
997,0.262
998,0.2648
999,0.2656
1000,0.264
1001,0.2644
1002,0.2668
1003,0.262
1004,0.2648
1005,0.266
1006,0.2668
1007,0.2676
1008,0.2688
1009,0.2648
1010,0.264
1011,0.2632
1012,0.2636
1013,0.2636
1014,0.2612
1015,0.2652
1016,0.2624
1017,0.262
1018,0.2664
1019,0.2656
1020,0.2648
1021,0.2636
1022,0.264
1023,0.2616
1024,0.2604
1025,0.2616
1026,0.262
1027,0.2636
1028,0.2628
1029,0.26
1030,0.262
1031,0.262
1032,0.2624
1033,0.2612
1034,0.2644
1035,0.2652
1036,0.2632
1037,0.264
1038,0.264
1039,0.262
1040,0.2648
1041,0.2656
1042,0.2648
1043,0.2628
1044,0.2628
1045,0.264
1046,0.2612
1047,0.2652
1048,0.2644
1049,0.2668
1050,0.2668
1051,0.266
1052,0.264
1053,0.2632
1054,0.26
1055,0.2632
1056,0.2636
1057,0.2684
1058,0.2664
1059,0.2652
1060,0.2644
1061,0.2652
1062,0.262
1063,0.2652
1064,0.264
1065,0.2636
1066,0.268
1067,0.266
1068,0.2624
1069,0.266
1070,0.2648
1071,0.2624
1072,0.2632
1073,0.2624
1074,0.2668
1075,0.268
1076,0.27
1077,0.268
1078,0.2652
1079,0.2648
1080,0.2644
1081,0.264
1082,0.264
1083,0.2652
1084,0.2668
1085,0.268
1086,0.2688
1087,0.2664
1088,0.2644
1089,0.2636
1090,0.2632
1091,0.2644
1092,0.2652
1093,0.2668
1094,0.2648
1095,0.2664
1096,0.2684
1097,0.2652
1098,0.2628
1099,0.2668
1100,0.2684
1101,0.2632
1102,0.2652
1103,0.2664
1104,0.2668
1105,0.2668
1106,0.2652
1107,0.2672
1108,0.2684
1109,0.2692
1110,0.2692
1111,0.2688
1112,0.2692
1113,0.2712
1114,0.268
1115,0.2652
1116,0.2672
1117,0.266
1118,0.2656
1119,0.2636
1120,0.2636
1121,0.2628
1122,0.2624
1123,0.2628
1124,0.2652
1125,0.2656
1126,0.2628
1127,0.2652
1128,0.2644
1129,0.2672
1130,0.2652
1131,0.2652
1132,0.262
1133,0.2628
1134,0.264
1135,0.2652
1136,0.2612
1137,0.2632
1138,0.2612
1139,0.2616
1140,0.2616
1141,0.264
1142,0.2628
1143,0.2644
1144,0.2652
1145,0.2652
1146,0.2648
1147,0.2636
1148,0.2684
1149,0.266
1150,0.2612
1151,0.264
1152,0.2656
1153,0.2644
1154,0.2616
1155,0.2608
1156,0.2628
1157,0.2624
1158,0.26
1159,0.2588
1160,0.2588
1161,0.262
1162,0.2656
1163,0.2656
1164,0.2648
1165,0.2624
1166,0.262
1167,0.2632
1168,0.2624
1169,0.2616
1170,0.262
1171,0.2616
1172,0.26
1173,0.2628
1174,0.2632
1175,0.2628
1176,0.2624
1177,0.2616
1178,0.2624
1179,0.2616
1180,0.2616
1181,0.2572
1182,0.2608
1183,0.2608
1184,0.2596
1185,0.2616
1186,0.2636
1187,0.2628
1188,0.262
1189,0.2612
1190,0.2564
1191,0.2568
1192,0.2596
1193,0.2552
1194,0.2552
1195,0.256
1196,0.258
1197,0.2576
1198,0.2568
1199,0.2556
1200,0.258
1201,0.258
1202,0.2544
1203,0.2548
1204,0.2608
1205,0.258
1206,0.2576
1207,0.2572
1208,0.258
1209,0.2588
1210,0.26
1211,0.254
1212,0.2556
1213,0.2564
1214,0.2564
1215,0.256
1216,0.254
1217,0.2516
1218,0.2536
1219,0.258
1220,0.258
1221,0.258
1222,0.2556
1223,0.2524
1224,0.25
1225,0.2528
1226,0.2544
1227,0.2512
1228,0.2532
1229,0.2544
1230,0.2524
1231,0.2524
1232,0.2532
1233,0.2528
1234,0.25
1235,0.2504
1236,0.2524
1237,0.2516
1238,0.2512
1239,0.2536
1240,0.2496
1241,0.2484
1242,0.2508
1243,0.2544
1244,0.2528
1245,0.2548
1246,0.256
1247,0.2552
1248,0.2528
1249,0.2536
1250,0.256
1251,0.2532
1252,0.2524
1253,0.252
1254,0.2532
1255,0.2544
1256,0.2568
1257,0.2548
1258,0.2564
1259,0.2536
1260,0.2528
1261,0.2536
1262,0.2528
1263,0.2544
1264,0.254
1265,0.252
1266,0.2496
1267,0.254
1268,0.2532
1269,0.2552
1270,0.25
1271,0.2536
1272,0.2564
1273,0.2568
1274,0.2512
1275,0.2516
1276,0.2528
1277,0.2564
1278,0.2536
1279,0.2552
1280,0.252
1281,0.2524
1282,0.2524
1283,0.2528
1284,0.2528
1285,0.2548
1286,0.2532
1287,0.2528
1288,0.2488
1289,0.252
1290,0.254
1291,0.254
1292,0.2492
1293,0.2464
1294,0.2508
1295,0.2524
1296,0.2536
1297,0.25
1298,0.2516
1299,0.2532
1300,0.2528
1301,0.2524
1302,0.2544
1303,0.25
1304,0.2508
1305,0.2492
1306,0.2548
1307,0.2524
1308,0.2548
1309,0.2552
1310,0.2528
1311,0.2492
1312,0.2496
1313,0.2524
1314,0.2524
1315,0.2512
1316,0.2496
1317,0.2512
1318,0.2488
1319,0.25
1320,0.2484
1321,0.2492
1322,0.2488
1323,0.246
1324,0.2456
1325,0.2492
1326,0.2468
1327,0.2488
1328,0.248
1329,0.25
1330,0.248
1331,0.2464
1332,0.2472
1333,0.2488
1334,0.2536
1335,0.252
1336,0.2484
1337,0.25
1338,0.252
1339,0.2492
1340,0.2508
1341,0.2488
1342,0.2484
1343,0.248
1344,0.252
1345,0.2484
1346,0.2436
1347,0.2484
1348,0.2476
1349,0.2504
1350,0.2488
1351,0.248
1352,0.2476
1353,0.2464
1354,0.2472
1355,0.2516
1356,0.2476
1357,0.2452
1358,0.2452
1359,0.2476
1360,0.2476
1361,0.2432
1362,0.2424
1363,0.2452
1364,0.2432
1365,0.24
1366,0.2428
1367,0.2436
1368,0.2444
1369,0.2424
1370,0.2464
1371,0.2412
1372,0.2432
1373,0.2412
1374,0.2416
1375,0.2436
1376,0.2392
1377,0.242
1378,0.2436
1379,0.2436
1380,0.2396
1381,0.2416
1382,0.24
1383,0.24
1384,0.2392
1385,0.2332
1386,0.232
1387,0.2352
1388,0.2312
1389,0.2308
1390,0.2352
1391,0.2384
1392,0.2368
1393,0.2368
1394,0.238
1395,0.2392
1396,0.24
1397,0.238
1398,0.2384
1399,0.2392
1400,0.2388
1401,0.2372
1402,0.2364
1403,0.234
1404,0.236
1405,0.2396
1406,0.2412
1407,0.2368
1408,0.238
1409,0.2352
1410,0.2388
1411,0.2432
1412,0.2416
1413,0.242
1414,0.2384
1415,0.2376
1416,0.2396
1417,0.2392
1418,0.2396
1419,0.2372
1420,0.2368
1421,0.2372
1422,0.2376
1423,0.2376
1424,0.236
1425,0.2368
1426,0.2368
1427,0.2356
1428,0.2368
1429,0.2368
1430,0.2332
1431,0.2352
1432,0.2348
1433,0.2308
1434,0.2312
1435,0.23
1436,0.2304
1437,0.2296
1438,0.2308
1439,0.2332
1440,0.2328
1441,0.234
1442,0.2312
1443,0.2332
1444,0.2336
1445,0.2308
1446,0.2304
1447,0.2296
1448,0.2308
1449,0.2332
1450,0.23
1451,0.2284
1452,0.2304
1453,0.2324
1454,0.2308
1455,0.2284
1456,0.2288
1457,0.2308
1458,0.2316
1459,0.2296
1460,0.2304
1461,0.2292
1462,0.2284
1463,0.2312
1464,0.2268
1465,0.2292
1466,0.2304
1467,0.2312
1468,0.2304
1469,0.228
1470,0.2272
1471,0.2304
1472,0.2288
1473,0.228
1474,0.2288
1475,0.2284
1476,0.2308
1477,0.2312
1478,0.2304
1479,0.2296
1480,0.2296
1481,0.2316
1482,0.232
1483,0.2292
1484,0.2284
1485,0.228
1486,0.228
1487,0.2296
1488,0.2332
1489,0.228
1490,0.23
1491,0.2316
1492,0.2264
1493,0.226
1494,0.2292
1495,0.2288
1496,0.2268
1497,0.228
1498,0.228
1499,0.226
1500,0.2228
1501,0.2228
1502,0.2248
1503,0.2244
1504,0.2268
1505,0.2248
1506,0.2228
1507,0.224
1508,0.2256
1509,0.226
1510,0.226
1511,0.2276
1512,0.2324
1513,0.2308
1514,0.2284
1515,0.2296
1516,0.2292
1517,0.2288
1518,0.23
1519,0.232
1520,0.228
1521,0.2292
1522,0.2288
1523,0.2268
1524,0.2288
1525,0.2296
1526,0.2304
1527,0.2304
1528,0.2292
1529,0.2284
1530,0.2304
1531,0.23
1532,0.2296
1533,0.2264
1534,0.228
1535,0.2288
1536,0.2284
1537,0.2276
1538,0.2268
1539,0.2268
1540,0.2296
1541,0.2292
1542,0.2292
1543,0.228
1544,0.2296
1545,0.2284
1546,0.2276
1547,0.2292
1548,0.2276
1549,0.2268
1550,0.2252
1551,0.2248
1552,0.2276
1553,0.226
1554,0.2316
1555,0.2336
1556,0.2308
1557,0.2296
1558,0.228
1559,0.2288
1560,0.2276
1561,0.2272
1562,0.2296
1563,0.2288
1564,0.2288
1565,0.2324
1566,0.23
1567,0.2256
1568,0.2268
1569,0.2264
1570,0.2248
1571,0.228
1572,0.2256
1573,0.2288
1574,0.2264
1575,0.2252
1576,0.222
1577,0.2248
1578,0.222
1579,0.224
1580,0.2264
1581,0.226
1582,0.2264
1583,0.224
1584,0.2256
1585,0.2248
1586,0.2232
1587,0.2256
1588,0.2256
1589,0.2236
1590,0.224
1591,0.2232
1592,0.2232
1593,0.2224
1594,0.2224
1595,0.22
1596,0.2204
1597,0.2224
1598,0.2208
1599,0.218
1600,0.2192
1601,0.2184
1602,0.2212
1603,0.222
1604,0.224
1605,0.2224
1606,0.2228
1607,0.2204
1608,0.2228
1609,0.2224
1610,0.222
1611,0.222
1612,0.2196
1613,0.2252
1614,0.2272
1615,0.2236
1616,0.2224
1617,0.222
1618,0.2208
1619,0.2236
1620,0.2216
1621,0.2248
1622,0.2216
1623,0.2232
1624,0.222
1625,0.2196
1626,0.2212
1627,0.2172
1628,0.2192
1629,0.22
1630,0.2208
1631,0.2208
1632,0.2184
1633,0.22
1634,0.22
1635,0.2204
1636,0.218
1637,0.2172
1638,0.2164
1639,0.2184
1640,0.2168
1641,0.22
1642,0.2208
1643,0.22
1644,0.218
1645,0.218
1646,0.2144
1647,0.2164
1648,0.218
1649,0.2176
1650,0.2196
1651,0.2172
1652,0.2196
1653,0.2204
1654,0.22
1655,0.2212
1656,0.22
1657,0.2224
1658,0.2172
1659,0.2188
1660,0.22
1661,0.218
1662,0.216
1663,0.2172
1664,0.2184
1665,0.2164
1666,0.2156
1667,0.2172
1668,0.2188
1669,0.2168
1670,0.218
1671,0.2216
1672,0.2152
1673,0.2144
1674,0.2124
1675,0.214
1676,0.2132
1677,0.212
1678,0.2124
1679,0.2144
1680,0.2128
1681,0.2152
1682,0.2152
1683,0.2156
1684,0.2124
1685,0.2136
1686,0.2168
1687,0.2176
1688,0.2188
1689,0.2164
1690,0.2152
1691,0.2156
1692,0.2164
1693,0.2164
1694,0.2136
1695,0.2128
1696,0.212
1697,0.2132
1698,0.2116
1699,0.212
1700,0.2128
1701,0.2124
1702,0.2148
1703,0.2124
1704,0.2128
1705,0.2116
1706,0.2128
1707,0.2132
1708,0.2128
1709,0.212
1710,0.2104
1711,0.214
1712,0.2124
1713,0.2104
1714,0.212
1715,0.214
1716,0.2104
1717,0.21
1718,0.2132
1719,0.2112
1720,0.21
1721,0.2132
1722,0.21
1723,0.214
1724,0.2128
1725,0.214
1726,0.214
1727,0.2144
1728,0.2152
1729,0.2112
1730,0.2128
1731,0.2108
1732,0.2124
1733,0.214
1734,0.2144
1735,0.2152
1736,0.2128
1737,0.2132
1738,0.216
1739,0.2172
1740,0.2144
1741,0.212
1742,0.214
1743,0.2136
1744,0.2132
1745,0.2148
1746,0.2148
1747,0.2168
1748,0.2088
1749,0.2096
1750,0.2108
1751,0.212
1752,0.2104
1753,0.2112
1754,0.214
1755,0.2144
1756,0.2148
1757,0.2148
1758,0.2112
1759,0.2108
1760,0.2116
1761,0.2104
1762,0.2136
1763,0.2164
1764,0.2132
1765,0.216
1766,0.2156
1767,0.2156
1768,0.2128
1769,0.2128
1770,0.2124
1771,0.2116
1772,0.2128
1773,0.212
1774,0.2112
1775,0.2084
1776,0.212
1777,0.2144
1778,0.2164
1779,0.2156
1780,0.2092
1781,0.212
1782,0.2136
1783,0.2144
1784,0.2136
1785,0.2112
1786,0.2136
1787,0.2128
1788,0.212
1789,0.2132
1790,0.2148
1791,0.2136
1792,0.2164
1793,0.2148
1794,0.2152
1795,0.2172
1796,0.212
1797,0.2128
1798,0.2096
1799,0.2136
1800,0.2144
1801,0.2148
1802,0.212
1803,0.2108
1804,0.2104
1805,0.2112
1806,0.212
1807,0.2108
1808,0.21
1809,0.2104
1810,0.2088
1811,0.2084
1812,0.2104
1813,0.2108
1814,0.21
1815,0.2108
1816,0.2108
1817,0.2096
1818,0.2096
1819,0.2108
1820,0.2068
1821,0.2108
1822,0.2108
1823,0.2092
1824,0.2096
1825,0.2096
1826,0.208
1827,0.2112
1828,0.2108
1829,0.212
1830,0.21
1831,0.2072
1832,0.2072
1833,0.2116
1834,0.2076
1835,0.2088
1836,0.206
1837,0.208
1838,0.2064
1839,0.2064
1840,0.2032
1841,0.2072
1842,0.2064
1843,0.206
1844,0.2068
1845,0.204
1846,0.202
1847,0.2008
1848,0.2008
1849,0.1996
1850,0.2008
1851,0.2004
1852,0.2016
1853,0.2016
1854,0.206
1855,0.202
1856,0.2028
1857,0.2008
1858,0.2028
1859,0.204
1860,0.2052
1861,0.2024
1862,0.2028
1863,0.2052
1864,0.2048
1865,0.2076
1866,0.2064
1867,0.2032
1868,0.2052
1869,0.2024
1870,0.2
1871,0.2028
1872,0.202
1873,0.1996
1874,0.1992
1875,0.2016
1876,0.204
1877,0.2012
1878,0.2
1879,0.2012
1880,0.1992
1881,0.2016
1882,0.2032
1883,0.1996
1884,0.2024
1885,0.2032
1886,0.2048
1887,0.2004
1888,0.2016
1889,0.2016
1890,0.1976
1891,0.1988
1892,0.2008
1893,0.2052
1894,0.2036
1895,0.2032
1896,0.2048
1897,0.2056
1898,0.2048
1899,0.2036
1900,0.2044
1901,0.2048
1902,0.204
1903,0.204
1904,0.2028
1905,0.202
1906,0.2016
1907,0.1996
1908,0.204
1909,0.2028
1910,0.2032
1911,0.2012
1912,0.2044
1913,0.2048
1914,0.2048
1915,0.202
1916,0.2028
1917,0.204
1918,0.2012
1919,0.1996
1920,0.202
1921,0.1988
1922,0.2036
1923,0.2004
1924,0.1984
1925,0.1992
